decade,year,artist,chart_pos,genre,genre_groups,spotify_popularity,spotify_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,loudness,mode,speechiness,tempo,valence,minor_percentage,major_percentage,neither_chords,get_added_seventh_use,non_triad_chords_percentage,minor_or_major,tonic_percentage,supertonic_percentage,dominant_percentage,v_to_i,circle_of_fifths_dist,circle_of_fifths_dist_largest_dist,chord_distances,chord_distances2,different_chords,different_progressions,different_notes,average_chord_count_per_bar,different_sections_count,section_repetitions,chorus_repetitions,guitar,synthesizer,piano,saxophone,strings,trumpet,love,anger,sadness,joy,negative,positive
1960,1965,Martha & The Vandellas,8,soul,soul,64,1WPqawIF9HCKfSOt7mN6X0,0.104,0.606,3027.3333333333335,0.815,0.00566,2,-9.377,0,0.0485,129.34,0.877,0.0,0.9836065573770492,0.01639344262295082,0.02459016393442623,0.01639344262295082,0.6229508196721312,0.32786885245901637,0.02459016393442623,0.02459016393442623,0.024793388429752067,0.3055555555555555,0.6666666666666666,3.8934426229508197,3.2704918032786887,6,0.3157894736842105,9,1.3894736842105264,4,0.0036335608896718784,5,False,False,False,False,False,False,0.0019831599202007055,0.829513669013977,0.03399605304002762,0.03312144801020622,0.9989641904830933,0.0010358454892411828
1970,1977,Foghat,34,rock,rock,34,330EfGkhYhSake0MY2SOiA,0.00954,0.475,5230.0,0.913,0.083,7,-9.084,1,0.0531,139.71,0.664,0.006211180124223602,0.9813664596273292,0.012422360248447204,0.0,0.012422360248447204,0.9875776397515528,0.3167701863354037,0.0,0.06832298136645963,0.0125,0.09523809523809523,0.3333333333333333,3.6956521739130435,3.6956521739130435,7,0.18181818181818182,8,1.3096774193548386,6,0.0015296367112810707,4,True,False,False,False,False,False,0.0003801644779741764,0.00017920265963766724,0.00029187832842580974,0.9988048076629639,0.00046850775834172964,0.9995315074920654
1970,1978,Little River Band,3,rock,rock,68,34D6mvDTAPypm92EPs8Rxa,0.652,0.54,4218.0,0.465,0.00544,7,-11.259,1,0.0302,94.731,0.341,0.09523809523809523,0.8888888888888888,0.015873015873015872,0.19047619047619047,0.015873015873015872,0.20634920634920634,0.1746031746031746,0.015873015873015872,0.015873015873015872,0.016129032258064516,0.19999999999999998,0.6666666666666666,3.873015873015873,2.9523809523809526,15,0.9666666666666667,12,1.1153846153846154,4,0.001896633475580844,5,False,False,False,False,False,True,0.002663414692506194,0.6395635008811951,0.2772499620914459,0.05341102555394173,0.9704018831253052,0.029598161578178406
1980,1988,The Boys,13,r-n-b.soul,soul,41,35Iy0Neh1ewQapV6n0td6X,0.0288,0.733,4414.0,0.65,0.0432,11,-11.793,0,0.0694,100.567,0.811,0.4112903225806452,0.3870967741935484,0.20161290322580644,0.04032258064516129,0.23387096774193547,0.04032258064516129,0.3870967741935484,0.06451612903225806,0.4274193548387097,0.3333333333333333,0.18518518518518523,0.3333333333333333,4.080645161290323,4.064516129032258,18,0.5588235294117647,10,1.1636363636363636,5,0.0018124150430448573,5,False,True,False,False,False,False,0.00013150786980986595,0.0005388152203522623,0.9980891346931458,0.00029428498237393796,0.5654970407485962,0.4345029294490814
1960,1967,James Brown,7,funk.soul,funk-soul,10,1W1UXenCENmHJUlE3l1wBZ,0.0153,0.849,3231.116666666667,0.606,0.37,7,-8.229,1,0.0324,112.466,0.519,0.13793103448275862,0.8620689655172413,0.0,0.2413793103448276,0.0,0.0,0.1724137931034483,0.0,0.0,0.0,0.5,0.8333333333333334,3.7241379310344827,3.7241379310344827,6,0.35294117647058826,10,0.95,3,0.001237962108043143,2,False,False,False,True,False,False,0.004077244084328413,0.1261831521987915,0.009538955055177212,0.8510090112686157,0.8779661059379578,0.12203388661146164
1980,1986,Paul Simon,23,folk.pop.singer-songwriter,pop,76,0qxYx4F3vm1AOnfux6dDxP,0.182,0.776,4666.666666666667,0.763,0.00647,5,-8.124,1,0.0534,128.433,0.82,0.0,0.7278911564625851,0.272108843537415,0.0,0.272108843537415,0.7278911564625851,0.25170068027210885,0.0,0.5,0.24914675767918087,0.0,0,3.493197278911565,3.493197278911565,4,0.1103448275862069,7,1.9731543624161074,3,0.0019285714285714284,3,False,True,False,False,False,True,0.014670699834823608,0.17066706717014313,0.007372012361884117,0.7814587354660034,0.023624634370207787,0.9763753414154053
1980,1984,UB40,1,british.pop.reggae,pop,74,4uOKFydzAejjSFqYbv1XPt,0.00414,0.857,3062.2166666666667,0.468,1.32e-05,1,-8.53,1,0.0476,89.119,0.843,0.0,0.9574468085106383,0.0425531914893617,0.0,0.0425531914893617,0.7127659574468085,0.26063829787234044,0.0,0.34574468085106386,0.11229946524064172,0.0,0,3.2606382978723403,3.9095744680851063,6,0.3880597014925373,7,1.588235294117647,5,0.004245290720774167,7,False,True,False,False,False,False,0.0009014146635308862,0.00023056846112012863,0.004613093566149473,0.9936762452125549,0.030638519674539566,0.9693614840507507
1980,1987,Michael Jackson With Siedah Garrett,1,pop,pop,67,2fytePz8UsbUr8n33QBEcm,0.667,0.657,4196.0,0.467,1.92e-06,5,-8.925,1,0.0341,100.139,0.276,0.3614457831325301,0.40963855421686746,0.2289156626506024,0.0963855421686747,0.2289156626506024,0.21686746987951808,0.25301204819277107,0.0,0.20481927710843373,0.12195121951219512,0.1728395061728395,0.3333333333333333,3.1686746987951806,3.1204819277108435,27,0.8,12,1.0761904761904761,10,0.0009532888465204957,3,False,False,False,False,False,False,0.9948858618736267,0.0006599267362616956,0.0013381593162193894,0.0012944972841069102,0.0009944442426785827,0.9990056157112122
1970,1973,David Bowie,15,british.rock,rock,72,72Z17vmmeQKAg8bptWvpVG,0.0726,0.31,5300.45,0.403,9.27e-05,0,-13.664,1,0.0326,134.48,0.466,0.27450980392156865,0.7254901960784313,0.0,0.06862745098039216,0.0,0.7647058823529411,0.20588235294117646,0.0,0.0,0.0,0.22916666666666666,0.8333333333333334,2.7549019607843137,2.7254901960784315,16,0.6627906976744186,11,1.4725274725274726,6,0.0005659896801214992,2,False,False,False,False,False,False,0.005243143532425165,0.05787082388997078,0.01574663817882538,0.9086721539497375,0.5723603367805481,0.4276396334171295
1960,1967,Nitty Gritty Dirt Band,45,rock,rock,21,4W9deMhGxO4JV9U2cV7m9r,0.774,0.444,2450.45,0.887,0,4,-6.318,0,0.0578,92.409,0.765,0.13043478260869565,0.8586956521739131,0.010869565217391304,0.09782608695652174,0.010869565217391304,0.4891304347826087,0.3804347826086957,0.0,0.18478260869565216,0.16483516483516483,0.2037037037037037,0.5,3.239130434782609,3.239130434782609,9,0.7037037037037037,8,1.0833333333333333,3,0.0032647064824828094,0,True,False,False,False,True,False,0.01586424745619297,0.24170859158039093,0.028676237910985947,0.7064499258995056,0.8841782212257385,0.11582182347774506
1980,1981,Pat Benatar,17,rock,rock,40,6nZdPmZoeIDtqG8AwJlWNe,0.105,0.734,3353.7833333333333,0.478,0.000621,0,-9.768,0,0.0313,118.359,0.679,0.15384615384615385,0.6923076923076923,0.15384615384615385,0.11538461538461539,0.15384615384615385,0.5,0.23076923076923078,0.0,0.15384615384615385,0.0,0.07692307692307693,0.5,2.3846153846153846,2.730769230769231,13,0.5609756097560976,9,1.015625,8,0.0023853657809339702,3,False,False,False,False,False,False,0.004629773087799549,0.9893535375595093,0.001677042804658413,0.0019561208318918943,0.008582815527915955,0.9914172291755676
1980,1983,Spandau Ballet,4,british.pop,pop,70,0CsM8VGDi38kusMv3pxyj1,0.459,0.742,5485.783333333334,0.533,0.148,0,-9.098,1,0.0288,97.395,0.391,0.30718954248366015,0.6797385620915033,0.013071895424836602,0.058823529411764705,0.013071895424836602,0.49673202614379086,0.24836601307189543,0.0457516339869281,0.013071895424836602,0.013157894736842105,0.0588235294117647,0.3333333333333333,3.2026143790849675,3.2287581699346406,17,0.5222222222222223,11,1.1428571428571428,5,0.0009114468611289181,3,False,False,False,True,False,False,0.0021600439213216305,0.004200850147753954,0.0014952302444726229,0.9912399649620056,0.000387482374208048,0.9996125102043152
1980,1982,Peter Gabriel,29,pop.rock,pop-rock,45,6B2vTF4zhKdR4v4RDXkz3G,0.11,0.784,5474.0,0.662,0.00136,0,-8.539,1,0.0627,148.416,0.923,0.5128205128205128,0.2564102564102564,0.23076923076923078,0.02564102564102564,0.23076923076923078,0.6410256410256411,0.48717948717948717,0.0,0.07692307692307693,0.07894736842105263,0.24074074074074073,0.3333333333333333,1.9487179487179487,1.4871794871794872,9,1.0,7,1.0,5,0.0009134088417975886,2,True,True,False,False,False,False,0.0024913002271205187,0.07053647935390472,0.005744204390794039,0.01122329756617546,0.00383354676887393,0.996166467666626
1970,1971,The Rolling Stones,28,british.rock,rock,69,52dm9op3rbfAkc1LGXgipW,0.687,0.432,5696.216666666666,0.389,0.0107,7,-6.517,1,0.0255,139.506,0.158,0.2727272727272727,0.7272727272727273,0.0,0.015151515151515152,0.0,0.9772727272727273,0.26515151515151514,0.13636363636363635,0.17424242424242425,0.12213740458015267,0.041666666666666664,0.3333333333333333,3.287878787878788,3.257575757575758,8,0.5301204819277109,8,1.8,5,0.0008777755995938826,4,True,False,False,False,False,False,0.018811939284205437,0.5320491194725037,0.015034960582852364,0.367644339799881,0.0006604036898352206,0.9993395209312439
1990,1991,Boyz II Men,3,soul,soul,61,4LxIGAVfcQIw0zAQRyFhU8,0.0143,0.754,3920.45,0.857,2.14e-05,2,-9.699,1,0.0605,114.144,0.785,0.3698630136986301,0.6027397260273972,0.0273972602739726,0.1232876712328767,0.0547945205479452,0.4931506849315068,0.2876712328767123,0.0,0.3835616438356164,0.2361111111111111,0.16666666666666666,0.5,2.712328767123288,2.493150684931507,11,0.5641025641025641,8,0.9279279279279279,7,0.0012753637975232435,4,False,False,False,False,False,False,0.0003737022343557328,0.0008264493080787361,0.0008719634497538209,0.9972695708274841,0.0035502915270626545,0.9964497089385986
1980,1987,Bananarama,76,pop.synth-pop,pop,24,5uDWIr8Nr8uSgDlPX3XfeY,0.11,0.606,4636.25,0.64,0,4,-7.469,0,0.0257,109.654,0.603,0.37383177570093457,0.6074766355140186,0.018691588785046728,0.04672897196261682,0.018691588785046728,0.5327102803738317,0.18691588785046728,0.0,0.14018691588785046,0.009433962264150943,0.041666666666666664,0.3333333333333333,2.9906542056074765,2.6542056074766354,16,0.7567567567567568,9,1.1293103448275863,6,0.0015098409274737126,3,False,True,False,False,False,False,0.0023317625746130943,0.7482712268829346,0.1852332502603531,0.043370477855205536,0.021429121494293213,0.9785708785057068
1970,1971,Rod Stewart,1,pop.rock,pop-rock,71,6rovOdp3HgK1DeAMYDzoA7,0.559,0.605,5837.783333333334,0.574,0.113,2,-10.536,1,0.0377,129.449,0.543,0.2961165048543689,0.4854368932038835,0.21844660194174756,0.03398058252427184,0.2815533980582524,0.6941747572815534,0.3300970873786408,0.22815533980582525,0.18446601941747573,0.03414634146341464,0.0625,0.3333333333333333,3.121359223300971,3.0242718446601944,16,0.46715328467153283,10,1.3076923076923077,7,0.0018842768516588772,4,True,False,False,False,False,False,0.054002393037080765,0.01789991371333599,0.16982436180114746,0.7519887685775757,0.9744689464569092,0.025530969724059105
1980,1980,Dottie West,73,country,country,44,0ImxI6CSbQsrYdhv9C8eUO,0.27,0.767,3012.883333333333,0.476,0,11,-8.881,1,0.322,75.069,0.964,0.19607843137254902,0.6862745098039216,0.11764705882352941,0.13725490196078433,0.11764705882352941,0.6078431372549019,0.19607843137254902,0.11764705882352941,0.19607843137254902,0.06,0.041666666666666664,0,3.4901960784313726,3.176470588235294,16,0.8064516129032258,9,1.0175438596491229,6,0.000995723918948073,4,True,False,False,False,False,False,0.0019154330948367715,0.0009242232190445065,0.00216745026409626,0.9940558671951294,0.9791487455368042,0.020851226523518562
1970,1970,Ray Price,11,country,country,46,4cIGNFaKpoVuJfVvixS0mU,0.76,0.352,3796.45,0.204,0.000426,3,-15.414,1,0.0311,83.342,0.524,0.16483516483516483,0.7362637362637363,0.0989010989010989,0.07692307692307693,0.0989010989010989,0.2857142857142857,0.4065934065934066,0.13186813186813187,0.2967032967032967,0.18888888888888888,0.07500000000000001,0.8333333333333334,2.6923076923076925,2.6923076923076925,20,0.8125,11,1.2658227848101267,4,0.000790211908493461,2,False,False,False,False,True,False,0.9942517280578613,0.0002987333864439279,0.000752947642467916,0.0037151407450437546,0.00035295519046485424,0.9996470212936401
1980,1983,Little River Band,22,rock,rock,25,239h5pByasWnujmPAZnSrD,0.0909,0.709,4598.0,0.647,6.7e-05,11,-7.637,1,0.028,126.022,0.369,0.45774647887323944,0.43661971830985913,0.1056338028169014,0.02112676056338028,0.1056338028169014,0.16901408450704225,0.4084507042253521,0.014084507042253521,0.02112676056338028,0.0070921985815602835,0.14705882352941177,0.5,4.309859154929577,0.7464788732394366,17,0.34328358208955223,11,1.020979020979021,6,0.0008699434536755111,1,True,True,False,False,False,False,0.000820326735265553,0.0033169558737426996,0.004508999641984701,0.9901680946350098,0.9962114095687866,0.0037885589990764856
1980,1980,Rush,51,rock,rock,66,4e9hUiLsN4mx61ARosFi7p,0.0144,0.365,4941.116666666667,0.924,0.000254,4,-7.066,1,0.0488,135.811,0.632,0.10416666666666667,0.5555555555555556,0.3402777777777778,0.041666666666666664,0.3402777777777778,0.5138888888888888,0.3472222222222222,0.0,0.2361111111111111,0.13286713286713286,0.041666666666666664,0.3333333333333333,3.638888888888889,3.638888888888889,8,0.5945945945945946,8,1.2556818181818181,4,0.002023834018626019,0,True,False,False,False,False,False,0.0040296162478625774,0.10967383533716202,0.009521791711449623,0.8683733344078064,0.0032368958927690983,0.9967631101608276
1970,1971,Bread,4,rock,rock,66,40W8Mm9t3ZO1iNQlls35lL,0.912,0.388,2596.2166666666667,0.176,0.000336,9,-16.952,1,0.0299,97.628,0.342,0.35,0.5666666666666667,0.08333333333333333,0.08333333333333333,0.11666666666666667,0.15,0.2833333333333333,0.03333333333333333,0.2,0.1694915254237288,0.1568627450980392,0.8333333333333334,3.566666666666667,1.7333333333333334,17,0.5111111111111111,11,1.0,4,0.0007703517297606132,2,False,False,False,False,False,False,0.002358299447223544,0.7350107431411743,0.06365759670734406,0.15315759181976318,0.009579343721270561,0.9904205799102783
1970,1974,Lynyrd Skynyrd,8,rock,rock,82,7e89621JPkKaeDSTQ3avtg,0.181,0.596,4730.0,0.605,0.000331,7,-12.145,1,0.0255,97.798,0.886,0.0,0.92,0.08,0.0,0.08,0.6533333333333333,0.29333333333333333,0.0,0.29333333333333333,0.0,0.047619047619047616,0.3333333333333333,3.7266666666666666,3.6733333333333333,7,0.3157894736842105,8,1.9204545454545454,1,0.002536997885835095,4,True,False,True,False,False,False,0.0190490260720253,0.06323312222957611,0.00823928415775299,0.9021105766296387,0.025116581469774246,0.9748834371566772
1970,1970,The Tee Set,5,pop.rock,pop-rock,38,7AvvmekN7IB4g8uEEBvSAA,0.11,0.419,3247.65,0.492,0.000681,7,-11.18,1,0.0448,86.693,0.706,0.18269230769230768,0.7788461538461539,0.038461538461538464,0.04807692307692308,0.038461538461538464,0.6634615384615384,0.125,0.08653846153846154,0.18269230769230768,0.0970873786407767,0.19999999999999996,0.6666666666666666,3.4903846153846154,2.5288461538461537,20,0.7377049180327869,12,1.8405797101449275,4,0.0018474897233384138,3,True,False,False,False,False,False,0.02008906379342079,0.2932300269603729,0.05953137204051018,0.5736209154129028,0.9926203489303589,0.007379567716270685
1960,1966,The Byrds,14,rock,rock,53,2BGNomqCxEDcXyxf8bg27k,0.21,0.365,3577.3333333333335,0.77,0.136,9,-10.492,1,0.0764,130.603,0.37,0.43636363636363634,0.5636363636363636,0.0,0.05454545454545454,0.0,0.7818181818181819,0.2909090909090909,0.14545454545454545,0.0,0.0,0.21428571428571427,0.3333333333333333,2.727272727272727,2.290909090909091,7,0.6333333333333333,8,1.1454545454545455,3,0.0011181513231457323,0,True,False,False,False,False,False,0.0001593193446751684,0.0019435167778283358,0.0010542881209403276,0.000410226930398494,0.123838409781456,0.8761616349220276
1960,1962,Gladys Knight & The Pips,19,pop.soul,,24,6UUjdKSv3v7Aav4P75qUKR,0.191,0.555,3856.0,0.519,0,4,-10.523,1,0.0337,156.21,0.719,0.3275862068965517,0.6724137931034483,0.0,0.06896551724137931,0.034482758620689655,0.8448275862068966,0.4482758620689655,0.017241379310344827,0.034482758620689655,0.03508771929824561,0.24074074074074078,0.8333333333333334,3.189655172413793,3.189655172413793,9,0.8333333333333334,11,1.0,4,0.0007780082987551867,2,False,False,False,False,False,False,0.0050615775398910046,0.0835181251168251,0.6841375231742859,0.21585910022258759,0.4261578321456909,0.5738421678543091
1960,1968,Cream,5,rock,rock,71,2K2M0TcglCRLLpFOzKeFZA,0.385,0.683,4173.333333333333,0.594,8.61e-05,2,-8.289,1,0.0347,115.099,0.734,0.0,1.0,0.0,0.0,0.0,1.0,0.1774193548387097,0.0,0.3064516129032258,0.04918032786885246,0.08333333333333333,0.3333333333333333,3.467741935483871,3.467741935483871,4,0.34146341463414637,8,1.115702479338843,5,0.0009584664536741214,3,False,False,False,False,False,False,0.15350623428821564,0.38993310928344727,0.024607867002487183,0.4169190526008606,0.0003963197232224047,0.9996036887168884
1950,1958,Chuck Berry,47,rock,rock,11,3wrjnhpcQv9qRKEkeNgUND,0.615,0.517,2233.3333333333335,0.778,0.000348,0,-12.599,1,0.0685,165.596,0.965,0.0,1.0,0.0,0.1956521739130435,0.0,0.0,0.5217391304347826,0.0,0.17391304347826086,0.022222222222222223,0.2916666666666667,0.8333333333333334,3.5652173913043477,3.391304347826087,4,0.5238095238095238,9,1.0,5,0.0017910447761194028,2,False,False,False,False,False,False,0.03965077921748161,0.007121087983250618,0.002806668635457754,0.9476872086524963,0.0038152518682181835,0.996184766292572
1970,1972,Eric Clapton,48,blues.rock,rock,52,7DiaNCPgH5dJ1cJ925jTAA,0.111,0.442,5021.116666666667,0.616,0.00321,2,-11.417,1,0.0294,122.267,0.746,0.20437956204379562,0.7883211678832117,0.0072992700729927005,0.0072992700729927005,0.0072992700729927005,0.927007299270073,0.19708029197080293,0.021897810218978103,0.3722627737226277,0.07352941176470588,0.0641025641025641,0.3333333333333333,3.372262773722628,3.27007299270073,13,0.5192307692307693,11,1.2026143790849673,5,0.0013941121994775398,4,True,False,False,False,False,False,0.0759817436337471,0.5814036726951599,0.19867202639579773,0.11698675900697708,0.5750844478607178,0.4249155521392822
1970,1970,David Ruffin;Jimmy Ruffin,61,funk.soul,funk-soul,24,72K3o5cXy07YKtnRPmsTlq,0.128,0.482,3786.0,0.559,1.77e-06,8,-14.641,1,0.033,97.466,0.868,0.21153846153846154,0.7884615384615384,0.0,0.0,0.0,1.0,0.36538461538461536,0.0,0.21153846153846154,0.21568627450980393,0.0,0,2.9615384615384617,2.9615384615384617,4,0.6153846153846154,7,1.0,2,0.001584786053882726,3,False,False,False,False,False,False,0.09445413202047348,0.5037127137184143,0.03279337286949158,0.351534366607666,0.0022111369762569666,0.9977889060974121
1960,1963,The Ronettes,2,pop.soul,,69,2G2YzndIA6jeWFPBXhUjh5,0.181,0.511,2681.7833333333333,0.769,0,4,-7.032,1,0.042,129.657,0.818,0.21052631578947367,0.7894736842105263,0.0,0.18421052631578946,0.0,0.7105263157894737,0.23684210526315788,0.13157894736842105,0.2631578947368421,0.1891891891891892,0.18518518518518517,0.8333333333333334,3.6052631578947367,3.6052631578947367,9,0.631578947368421,10,0.9459459459459459,4,0.0026102034094228344,5,False,False,False,False,True,False,0.033532265573740005,0.06866376847028732,0.017311831936240196,0.8692456483840942,0.012730071321129799,0.9872698783874512
1980,1987,Freddie Jackson,69,soul,soul,48,4uSpCtFtrK65GoqJpQj6V6,0.43,0.689,4621.783333333334,0.423,3.16e-06,4,-12.85,0,0.0376,89.746,0.715,0.43902439024390244,0.4634146341463415,0.0975609756097561,0.06097560975609756,0.0975609756097561,0.12804878048780488,0.13414634146341464,0.0,0.12804878048780488,0.012269938650306749,0.07894736842105263,0.3333333333333333,2.658536585365854,2.5365853658536586,19,0.5904761904761905,10,2.0,5,0.0010818334914012267,3,False,True,False,False,False,False,0.005200354382395744,0.00013610733731184155,0.0011194031685590744,0.993085503578186,0.0011176398256793618,0.9988823533058167
1960,1960,Bing Crosby,54,pop,pop,36,2JwJqDEqC5IPl5bN3klNHD,0.964,0.18,2614.883333333333,0.137,0.42,8,-14.959,1,0.0336,91.049,0.211,0.0,0.975,0.025,0.075,0.025,0.425,0.55,0.0,0.2,0.1794871794871795,0.09722222222222222,0.8333333333333334,2.75,2.625,12,0.85,9,1.1538461538461537,2,0.0003824262395390489,0,False,False,False,False,False,False,0.21946188807487488,0.0017243897309526801,0.002745486330240965,0.7741530537605286,0.0022973695304244757,0.9977026581764221
