,decade,year,artist,chart_pos,genre,spotify_popularity,spotify_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,loudness,mode,speechiness,tempo,valence,minor_percentage,major_percentage,neither_chords,get_added_seventh_use,non_triad_chords_percentage,minor_or_major,tonic_percentage,supertonic_percentage,dominant_percentage,v_to_i,circle_of_fifths_dist,circle_of_fifths_dist_largest_dist,chord_distances,chord_distances2,different_chords,different_progressions,different_notes,average_chord_count_per_bar,different_sections_count,section_repetitions,chorus_repetitions,guitar,synthesizer,piano,saxophone,strings,trumpet,love,anger,sadness,joy,negative,positive,spotify_genres
41,1960,1969,Sly & The Family Stone,2,funk.rock.soul,55,4t6NQkpUmvpvLDCkl3XuwA,0.634,0.656,2617.333333333333,0.65,0.0147,0,-11.643,1,0.0574,146.268,0.931,0.5072463768115942,0.4927536231884058,0.0,0.0579710144927536,0.0434782608695652,0.2028985507246377,0.072463768115942,0.3478260869565217,0.4057971014492754,0.0588235294117647,0.1969696969696969,0.5,4.144927536231884,4.144927536231884,11,0.3768115942028985,10,1.238095238095238,3,0.0007641365257259,2,False,False,False,False,False,False,0.0014365698443725,0.0006205025711096,0.0004622065171133,0.9970302581787108,0.0011393538443371,0.9988607168197632,classic rock.classic soul.disco.funk.funk rock.psychedelic soul.rock.soul
42,1970,1978,Meat Loaf,39,rock,71,2g7gviEeJr6pyxO7G35EWQ,0.214,0.326,8472.216666666667,0.872,0.0,2,-7.602,1,0.122,173.381,0.492,0.1225071225071225,0.8518518518518519,0.0256410256410256,0.0113960113960113,0.0256410256410256,0.8005698005698005,0.168091168091168,0.1139601139601139,0.1054131054131054,0.0457142857142857,0.1274509803921568,0.5,3.7094017094017095,3.452991452991453,34,0.5360824742268041,12,1.2765957446808511,8,0.0004721314571353,2,True,False,True,False,False,False,0.0008503563585691,0.0017635838594287,0.0008815128239803,0.9956660270690918,0.0320427976548671,0.9679571390151978,album rock.classic rock.mellow gold.rock.soft rock
43,1960,1969,The Youngbloods,5,rock,58,7CQXyFX44CXmnuq8Bi9Dyc,0.467,0.542,4654.666666666667,0.492,0.00105,2,-11.927,1,0.0256,103.064,0.58,0.0,1.0,0.0,0.0,0.0,0.9473684210526316,0.4210526315789473,0.0,0.1842105263157894,0.1866666666666666,0.1333333333333333,0.3333333333333333,2.9473684210526314,2.736842105263158,5,0.3846153846153846,8,1.0593220338983051,4,0.0019335433973073,7,True,False,False,False,False,False,0.0772726461291313,0.0520198345184326,0.0254658479243516,0.134474903345108,0.0029476995114237,0.9970523118972778,bubblegum pop.classic garage rock.classic rock.classic uk pop.country rock.folk rock.psychedelic rock.roots rock.singer-songwriter
44,1960,1965,Martha & The Vandellas,8,soul,64,1WPqawIF9HCKfSOt7mN6X0,0.104,0.606,3027.333333333333,0.815,0.00566,2,-9.377,0,0.0485,129.34,0.877,0.0,0.9836065573770492,0.0163934426229508,0.0245901639344262,0.0163934426229508,0.6229508196721312,0.3278688524590163,0.0245901639344262,0.0245901639344262,0.024793388429752,0.3055555555555555,0.6666666666666666,3.89344262295082,3.2704918032786887,6,0.3157894736842105,9,1.3894736842105264,4,0.0036335608896718,5,False,False,False,False,False,False,0.0019831599202007,0.829513669013977,0.0339960530400276,0.0331214480102062,0.9989641904830932,0.0010358454892411,brill building pop.classic girl group.classic soul.disco.funk.motown.quiet storm.rock-and-roll.soul.southern soul
45,1970,1977,Foghat,34,rock,34,330EfGkhYhSake0MY2SOiA,0.00954,0.475,5230.0,0.913,0.083,7,-9.084,1,0.0531,139.71,0.664,0.0062111801242236,0.9813664596273292,0.0124223602484472,0.0,0.0124223602484472,0.9875776397515528,0.3167701863354037,0.0,0.0683229813664596,0.0125,0.0952380952380952,0.3333333333333333,3.695652173913044,3.695652173913044,7,0.1818181818181818,8,1.3096774193548386,6,0.001529636711281,4,True,False,False,False,False,False,0.0003801644779741,0.0001792026596376,0.0002918783284258,0.998804807662964,0.0004685077583417,0.9995315074920654,album rock.blues rock.british blues.classic rock.country rock.hard rock.heartland rock.mellow gold.rock.soft rock
46,1970,1978,Little River Band,3,rock,68,34D6mvDTAPypm92EPs8Rxa,0.652,0.54,4218.0,0.465,0.00544,7,-11.259,1,0.0302,94.731,0.341,0.0952380952380952,0.8888888888888888,0.0158730158730158,0.1904761904761904,0.0158730158730158,0.2063492063492063,0.1746031746031746,0.0158730158730158,0.0158730158730158,0.0161290322580645,0.1999999999999999,0.6666666666666666,3.873015873015873,2.952380952380953,15,0.9666666666666668,12,1.1153846153846154,4,0.0018966334755808,5,False,False,False,False,False,True,0.0026634146925061,0.6395635008811951,0.2772499620914459,0.0534110255539417,0.9704018831253052,0.0295981615781784,album rock.art rock.classic rock.country rock.folk rock.mellow gold.rock.singer-songwriter.soft rock.yacht rock
47,1980,1988,The Boys,13,r-n-b.soul,41,35Iy0Neh1ewQapV6n0td6X,0.0288,0.733,4414.0,0.65,0.0432,11,-11.793,0,0.0694,100.567,0.811,0.4112903225806452,0.3870967741935484,0.2016129032258064,0.0403225806451612,0.2338709677419354,0.0403225806451612,0.3870967741935484,0.064516129032258,0.4274193548387097,0.3333333333333333,0.1851851851851852,0.3333333333333333,4.080645161290323,4.064516129032258,18,0.5588235294117647,10,1.1636363636363636,5,0.0018124150430448,5,False,True,False,False,False,False,0.0001315078698098,0.0005388152203522,0.9980891346931458,0.0002942849823739,0.5654970407485962,0.4345029294490814,
48,1960,1967,James Brown,7,funk.soul,10,1W1UXenCENmHJUlE3l1wBZ,0.0153,0.849,3231.116666666667,0.606,0.37,7,-8.229,1,0.0324,112.466,0.519,0.1379310344827586,0.8620689655172413,0.0,0.2413793103448276,0.0,0.0,0.1724137931034483,0.0,0.0,0.0,0.5,0.8333333333333334,3.724137931034482,3.724137931034482,6,0.3529411764705882,10,0.95,3,0.0012379621080431,2,False,False,False,True,False,False,0.0040772440843284,0.1261831521987915,0.0095389550551772,0.8510090112686157,0.8779661059379578,0.1220338866114616,funk.soul
49,1980,1986,Paul Simon,23,folk.pop.singer-songwriter,76,0qxYx4F3vm1AOnfux6dDxP,0.182,0.776,4666.666666666667,0.763,0.00647,5,-8.124,1,0.0534,128.433,0.82,0.0,0.7278911564625851,0.272108843537415,0.0,0.272108843537415,0.7278911564625851,0.2517006802721088,0.0,0.5,0.2491467576791808,0.0,0.0,3.493197278911565,3.493197278911565,4,0.1103448275862069,7,1.9731543624161076,3,0.0019285714285714,3,False,True,False,False,False,True,0.0146706998348236,0.1706670671701431,0.0073720123618841,0.7814587354660034,0.0236246343702077,0.9763753414154052,classic rock.folk.folk rock.indie r&b.mellow gold.permanent wave.rock.roots rock.singer-songwriter.soft rock
50,1980,1984,UB40,1,british.pop.reggae,74,4uOKFydzAejjSFqYbv1XPt,0.00414,0.857,3062.2166666666667,0.468,1.32e-05,1,-8.53,1,0.0476,89.119,0.843,0.0,0.9574468085106383,0.0425531914893617,0.0,0.0425531914893617,0.7127659574468085,0.2606382978723404,0.0,0.3457446808510638,0.1122994652406417,0.0,0.0,3.2606382978723403,3.9095744680851054,6,0.3880597014925373,7,1.588235294117647,5,0.0042452907207741,7,False,True,False,False,False,False,0.0009014146635308,0.0002305684611201,0.0046130935661494,0.9936762452125548,0.0306385196745395,0.9693614840507508,reggae fusion.uk reggae
51,1980,1987,Michael Jackson With Siedah Garrett,1,pop,67,2fytePz8UsbUr8n33QBEcm,0.667,0.657,4196.0,0.467,1.92e-06,5,-8.925,1,0.0341,100.139,0.276,0.3614457831325301,0.4096385542168674,0.2289156626506024,0.0963855421686747,0.2289156626506024,0.216867469879518,0.253012048192771,0.0,0.2048192771084337,0.1219512195121951,0.1728395061728395,0.3333333333333333,3.1686746987951806,3.1204819277108435,27,0.8,12,1.076190476190476,10,0.0009532888465204,3,False,False,False,False,False,False,0.9948858618736268,0.0006599267362616,0.0013381593162193,0.0012944972841069,0.0009944442426785,0.9990056157112122,pop.r&b.soul
52,1970,1973,David Bowie,15,british.rock,72,72Z17vmmeQKAg8bptWvpVG,0.0726,0.31,5300.45,0.403,9.27e-05,0,-13.664,1,0.0326,134.48,0.466,0.2745098039215686,0.7254901960784313,0.0,0.0686274509803921,0.0,0.7647058823529411,0.2058823529411764,0.0,0.0,0.0,0.2291666666666666,0.8333333333333334,2.7549019607843137,2.7254901960784315,16,0.6627906976744186,11,1.4725274725274726,6,0.0005659896801214,2,False,False,False,False,False,False,0.0052431435324251,0.0578708238899707,0.0157466381788253,0.9086721539497375,0.5723603367805481,0.4276396334171295,art rock.classic rock.glam rock.permanent wave.rock
53,1960,1967,Nitty Gritty Dirt Band,45,rock,21,4W9deMhGxO4JV9U2cV7m9r,0.774,0.444,2450.45,0.887,0.0,4,-6.318,0,0.0578,92.409,0.765,0.1304347826086956,0.8586956521739131,0.0108695652173913,0.0978260869565217,0.0108695652173913,0.4891304347826087,0.3804347826086957,0.0,0.1847826086956521,0.1648351648351648,0.2037037037037037,0.5,3.239130434782609,3.239130434782609,9,0.7037037037037037,8,1.0833333333333333,3,0.0032647064824828,0,True,False,False,False,True,False,0.0158642474561929,0.2417085915803909,0.0286762379109859,0.7064499258995056,0.8841782212257385,0.115821823477745,country.country rock.folk.folk rock.mellow gold.singer-songwriter.soft rock
54,1980,1981,Pat Benatar,17,rock,40,6nZdPmZoeIDtqG8AwJlWNe,0.105,0.734,3353.7833333333333,0.478,0.000621,0,-9.768,0,0.0313,118.359,0.679,0.1538461538461538,0.6923076923076923,0.1538461538461538,0.1153846153846153,0.1538461538461538,0.5,0.2307692307692307,0.0,0.1538461538461538,0.0,0.0769230769230769,0.5,2.3846153846153846,2.730769230769231,13,0.5609756097560976,9,1.015625,8,0.0023853657809339,3,False,False,False,False,False,False,0.0046297730877995,0.9893535375595092,0.0016770428046584,0.0019561208318918,0.0085828155279159,0.9914172291755676,album rock.classic rock.heartland rock.mellow gold.new wave pop.rock.soft rock
55,1980,1983,Spandau Ballet,4,british.pop,70,0CsM8VGDi38kusMv3pxyj1,0.459,0.742,5485.783333333334,0.533,0.148,0,-9.098,1,0.0288,97.395,0.391,0.3071895424836601,0.6797385620915033,0.0130718954248366,0.0588235294117647,0.0130718954248366,0.4967320261437908,0.2483660130718954,0.0457516339869281,0.0130718954248366,0.0131578947368421,0.0588235294117647,0.3333333333333333,3.2026143790849675,3.2287581699346406,17,0.5222222222222223,11,1.1428571428571428,5,0.0009114468611289,3,False,False,False,True,False,False,0.0021600439213216,0.0042008501477539,0.0014952302444726,0.9912399649620056,0.000387482374208,0.9996125102043152,mellow gold.new romantic.new wave.new wave pop.soft rock.sophisti-pop.synthpop
56,1980,1982,Peter Gabriel,29,pop.rock,45,6B2vTF4zhKdR4v4RDXkz3G,0.11,0.784,5474.0,0.662,0.00136,0,-8.539,1,0.0627,148.416,0.923,0.5128205128205128,0.2564102564102564,0.2307692307692307,0.0256410256410256,0.2307692307692307,0.6410256410256411,0.4871794871794871,0.0,0.0769230769230769,0.0789473684210526,0.2407407407407407,0.3333333333333333,1.948717948717949,1.4871794871794872,9,1.0,7,1.0,5,0.0009134088417975,2,True,True,False,False,False,False,0.0024913002271205,0.0705364793539047,0.005744204390794,0.0112232975661754,0.0038335467688739,0.996166467666626,album rock.art rock.classic rock.mellow gold.new wave.permanent wave.rock.soft rock.symphonic rock
57,1970,1971,The Rolling Stones,28,british.rock,69,52dm9op3rbfAkc1LGXgipW,0.687,0.432,5696.216666666666,0.389,0.0107,7,-6.517,1,0.0255,139.506,0.158,0.2727272727272727,0.7272727272727273,0.0,0.0151515151515151,0.0,0.9772727272727272,0.2651515151515151,0.1363636363636363,0.1742424242424242,0.1221374045801526,0.0416666666666666,0.3333333333333333,3.287878787878788,3.257575757575758,8,0.5301204819277109,8,1.8,5,0.0008777755995938,4,True,False,False,False,False,False,0.0188119392842054,0.5320491194725037,0.0150349605828523,0.367644339799881,0.0006604036898352,0.999339520931244,british invasion.classic rock.rock
58,1990,1991,Boyz II Men,3,soul,61,4LxIGAVfcQIw0zAQRyFhU8,0.0143,0.754,3920.45,0.857,2.14e-05,2,-9.699,1,0.0605,114.144,0.785,0.3698630136986301,0.6027397260273972,0.0273972602739726,0.1232876712328767,0.0547945205479452,0.4931506849315068,0.2876712328767123,0.0,0.3835616438356164,0.2361111111111111,0.1666666666666666,0.5,2.712328767123288,2.493150684931507,11,0.5641025641025641,8,0.927927927927928,7,0.0012753637975232,4,False,False,False,False,False,False,0.0003737022343557,0.0008264493080787,0.0008719634497538,0.997269570827484,0.0035502915270626,0.9964497089385986,boy band.contemporary r&b.new jack swing.r&b.urban contemporary
59,1980,1987,Bananarama,76,pop.synth-pop,24,5uDWIr8Nr8uSgDlPX3XfeY,0.11,0.606,4636.25,0.64,0.0,4,-7.469,0,0.0257,109.654,0.603,0.3738317757009345,0.6074766355140186,0.0186915887850467,0.0467289719626168,0.0186915887850467,0.5327102803738317,0.1869158878504672,0.0,0.1401869158878504,0.0094339622641509,0.0416666666666666,0.3333333333333333,2.9906542056074765,2.654205607476636,16,0.7567567567567568,9,1.1293103448275863,6,0.0015098409274737,3,False,True,False,False,False,False,0.002331762574613,0.7482712268829346,0.1852332502603531,0.0433704778552055,0.0214291214942932,0.9785708785057068,dance pop.disco.europop.girl group.hi-nrg.new romantic.new wave.new wave pop.soft rock
60,1970,1971,Rod Stewart,1,pop.rock,71,6rovOdp3HgK1DeAMYDzoA7,0.559,0.605,5837.783333333334,0.574,0.113,2,-10.536,1,0.0377,129.449,0.543,0.2961165048543689,0.4854368932038835,0.2184466019417475,0.0339805825242718,0.2815533980582524,0.6941747572815534,0.3300970873786408,0.2281553398058252,0.1844660194174757,0.0341463414634146,0.0625,0.3333333333333333,3.121359223300971,3.0242718446601944,16,0.4671532846715328,10,1.3076923076923077,7,0.0018842768516588,4,True,False,False,False,False,False,0.0540023930370807,0.0178999137133359,0.1698243618011474,0.7519887685775757,0.9744689464569092,0.0255309697240591,mellow gold.soft rock
61,1980,1980,Dottie West,73,country,44,0ImxI6CSbQsrYdhv9C8eUO,0.27,0.767,3012.883333333333,0.476,0.0,11,-8.881,1,0.322,75.069,0.964,0.196078431372549,0.6862745098039216,0.1176470588235294,0.1372549019607843,0.1176470588235294,0.6078431372549019,0.196078431372549,0.1176470588235294,0.196078431372549,0.06,0.0416666666666666,0.0,3.4901960784313726,3.176470588235294,16,0.8064516129032258,9,1.0175438596491229,6,0.000995723918948,4,True,False,False,False,False,False,0.0019154330948367,0.0009242232190445,0.0021674502640962,0.9940558671951294,0.9791487455368042,0.0208512265235185,classic country pop.nashville sound
62,1970,1970,Ray Price,11,country,46,4cIGNFaKpoVuJfVvixS0mU,0.76,0.352,3796.45,0.204,0.000426,3,-15.414,1,0.0311,83.342,0.524,0.1648351648351648,0.7362637362637363,0.0989010989010989,0.0769230769230769,0.0989010989010989,0.2857142857142857,0.4065934065934066,0.1318681318681318,0.2967032967032967,0.1888888888888888,0.075,0.8333333333333334,2.6923076923076925,2.6923076923076925,20,0.8125,11,1.2658227848101269,4,0.0007902119084934,2,False,False,False,False,True,False,0.9942517280578612,0.0002987333864439,0.0007529476424679,0.0037151407450437,0.0003529551904648,0.99964702129364,honky tonk.nashville sound.traditional country
63,1980,1983,Little River Band,22,rock,25,239h5pByasWnujmPAZnSrD,0.0909,0.709,4598.0,0.647,6.7e-05,11,-7.637,1,0.028,126.022,0.369,0.4577464788732394,0.4366197183098591,0.1056338028169014,0.0211267605633802,0.1056338028169014,0.1690140845070422,0.4084507042253521,0.0140845070422535,0.0211267605633802,0.0070921985815602,0.1470588235294117,0.5,4.309859154929577,0.7464788732394366,17,0.3432835820895522,11,1.020979020979021,6,0.0008699434536755,1,True,True,False,False,False,False,0.0008203267352655,0.0033169558737426,0.0045089996419847,0.9901680946350098,0.9962114095687866,0.0037885589990764,album rock.art rock.classic rock.country rock.folk rock.mellow gold.rock.singer-songwriter.soft rock.yacht rock
64,1980,1980,Rush,51,rock,66,4e9hUiLsN4mx61ARosFi7p,0.0144,0.365,4941.116666666667,0.924,0.000254,4,-7.066,1,0.0488,135.811,0.632,0.1041666666666666,0.5555555555555556,0.3402777777777778,0.0416666666666666,0.3402777777777778,0.5138888888888888,0.3472222222222222,0.0,0.2361111111111111,0.1328671328671328,0.0416666666666666,0.3333333333333333,3.638888888888889,3.638888888888889,8,0.5945945945945946,8,1.255681818181818,4,0.002023834018626,0,True,False,False,False,False,False,0.0040296162478625,0.109673835337162,0.0095217917114496,0.8683733344078064,0.003236895892769,0.9967631101608276,album rock.art rock.canadian metal.classic canadian rock.classic rock.hard rock.metal.progressive rock.rock
65,1970,1971,Bread,4,rock,66,40W8Mm9t3ZO1iNQlls35lL,0.912,0.388,2596.2166666666667,0.176,0.000336,9,-16.952,1,0.0299,97.628,0.342,0.35,0.5666666666666667,0.0833333333333333,0.0833333333333333,0.1166666666666666,0.15,0.2833333333333333,0.0333333333333333,0.2,0.1694915254237288,0.1568627450980392,0.8333333333333334,3.566666666666667,1.7333333333333334,17,0.5111111111111111,11,1.0,4,0.0007703517297606,2,False,False,False,False,False,False,0.0023582994472235,0.7350107431411743,0.063657596707344,0.1531575918197631,0.0095793437212705,0.9904205799102784,adult standards.folk rock.mellow gold.singer-songwriter.soft rock
66,1970,1974,Lynyrd Skynyrd,8,rock,82,7e89621JPkKaeDSTQ3avtg,0.181,0.596,4730.0,0.605,0.000331,7,-12.145,1,0.0255,97.798,0.886,0.0,0.92,0.08,0.0,0.08,0.6533333333333333,0.2933333333333333,0.0,0.2933333333333333,0.0,0.0476190476190476,0.3333333333333333,3.7266666666666666,3.673333333333333,7,0.3157894736842105,8,1.9204545454545452,1,0.002536997885835,4,True,False,True,False,False,False,0.0190490260720253,0.0632331222295761,0.0082392841577529,0.9021105766296388,0.0251165814697742,0.9748834371566772,album rock.blues rock.classic rock.country rock.hard rock.mellow gold.rock.southern rock
67,1970,1970,The Tee Set,5,pop.rock,38,7AvvmekN7IB4g8uEEBvSAA,0.11,0.419,3247.65,0.492,0.000681,7,-11.18,1,0.0448,86.693,0.706,0.1826923076923076,0.7788461538461539,0.0384615384615384,0.048076923076923,0.0384615384615384,0.6634615384615384,0.125,0.0865384615384615,0.1826923076923076,0.0970873786407767,0.1999999999999999,0.6666666666666666,3.4903846153846154,2.5288461538461537,20,0.7377049180327869,12,1.8405797101449275,4,0.0018474897233384,3,True,False,False,False,False,False,0.0200890637934207,0.2932300269603729,0.0595313720405101,0.5736209154129028,0.9926203489303588,0.0073795677162706,nederpop
68,1960,1966,The Byrds,14,rock,53,2BGNomqCxEDcXyxf8bg27k,0.21,0.365,3577.333333333333,0.77,0.136,9,-10.492,1,0.0764,130.603,0.37,0.4363636363636363,0.5636363636363636,0.0,0.0545454545454545,0.0,0.7818181818181819,0.2909090909090909,0.1454545454545454,0.0,0.0,0.2142857142857142,0.3333333333333333,2.727272727272727,2.290909090909091,7,0.6333333333333333,8,1.1454545454545455,3,0.0011181513231457,0,True,False,False,False,False,False,0.0001593193446751,0.0019435167778283,0.0010542881209403,0.0004102269303984,0.123838409781456,0.8761616349220276,art rock.beatlesque.blues rock.brill building pop.classic rock.cosmic american.country rock.folk.folk rock.mellow gold.psychedelic rock.rock.roots rock.soft rock
69,1960,1962,Gladys Knight & The Pips,19,pop.soul,24,6UUjdKSv3v7Aav4P75qUKR,0.191,0.555,3856.0,0.519,0.0,4,-10.523,1,0.0337,156.21,0.719,0.3275862068965517,0.6724137931034483,0.0,0.0689655172413793,0.0344827586206896,0.8448275862068966,0.4482758620689655,0.0172413793103448,0.0344827586206896,0.0350877192982456,0.2407407407407407,0.8333333333333334,3.189655172413793,3.189655172413793,9,0.8333333333333334,11,1.0,4,0.0007780082987551,2,False,False,False,False,False,False,0.005061577539891,0.0835181251168251,0.6841375231742859,0.2158591002225875,0.4261578321456909,0.5738421678543091,classic soul.disco.funk.motown.quiet storm.soul.southern soul
70,1960,1968,Cream,5,rock,71,2K2M0TcglCRLLpFOzKeFZA,0.385,0.683,4173.333333333333,0.594,8.61e-05,2,-8.289,1,0.0347,115.099,0.734,0.0,1.0,0.0,0.0,0.0,1.0,0.1774193548387097,0.0,0.3064516129032258,0.0491803278688524,0.0833333333333333,0.3333333333333333,3.467741935483871,3.467741935483871,4,0.3414634146341463,8,1.115702479338843,5,0.0009584664536741,3,False,False,False,False,False,False,0.1535062342882156,0.3899331092834472,0.0246078670024871,0.4169190526008606,0.0003963197232224,0.9996036887168884,album rock.art rock.blues rock.classic rock.folk rock.hard rock.psychedelic rock.rock.roots rock.supergroup
71,1950,1958,Chuck Berry,47,rock,11,3wrjnhpcQv9qRKEkeNgUND,0.615,0.517,2233.333333333333,0.778,0.000348,0,-12.599,1,0.0685,165.596,0.965,0.0,1.0,0.0,0.1956521739130435,0.0,0.0,0.5217391304347826,0.0,0.1739130434782608,0.0222222222222222,0.2916666666666667,0.8333333333333334,3.565217391304348,3.391304347826087,4,0.5238095238095238,9,1.0,5,0.0017910447761194,2,False,False,False,False,False,False,0.0396507792174816,0.0071210879832506,0.0028066686354577,0.9476872086524964,0.0038152518682181,0.996184766292572,blues rock.classic rock.rock.rock-and-roll.rockabilly
